id,name,full_name,clone_url,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,forks_count,mirror_url,archived,disabled,open_issues_count,forks,open_issues,watchers,default_branch,score
116226347,Google-Login,sambhaji213/Google-Login,https://github.com/sambhaji213/Google-Login.git,1070,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
117519797,AIbot,Anasmp/AIbot,https://github.com/Anasmp/AIbot.git,140,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
145504953,AndroidInteractH5,zhangi789/AndroidInteractH5,https://github.com/zhangi789/AndroidInteractH5.git,179,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
146068303,JColorPicker,JimmyTai/JColorPicker,https://github.com/JimmyTai/JColorPicker.git,4292,4,4,Java,True,True,True,True,False,0,,False,False,1,0,1,4,master,1.0
121975087,DoubleBackPress,kaushikthedeveloper/DoubleBackPress,https://github.com/kaushikthedeveloper/DoubleBackPress.git,5206,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
166148160,BT-ToArduino-Unity,shinn716/BT-ToArduino-Unity,https://github.com/shinn716/BT-ToArduino-Unity.git,6128,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
213596814,DisplayFile,MrCaoTong/DisplayFile,https://github.com/MrCaoTong/DisplayFile.git,1702,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
250798820,InfoCovid19Tracker,vedraj360/InfoCovid19Tracker,https://github.com/vedraj360/InfoCovid19Tracker.git,17806,4,4,Java,True,True,True,True,False,0,,False,False,1,0,1,4,master,1.0
34170198,WhatDoYouDo,LumbralesSoftware/WhatDoYouDo,https://github.com/LumbralesSoftware/WhatDoYouDo.git,8836,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
19412894,Qinder,Dewep/Qinder,https://github.com/Dewep/Qinder.git,2329,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
93754826,MaterialDesignDemo,wanglijun93/MaterialDesignDemo,https://github.com/wanglijun93/MaterialDesignDemo.git,32699,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
72282577,Staggered-View-Native-Advanced-Ads,vipulasri/Staggered-View-Native-Advanced-Ads,https://github.com/vipulasri/Staggered-View-Native-Advanced-Ads.git,96,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
69177202,sheepshead-manager,ErikP0/sheepshead-manager,https://github.com/ErikP0/sheepshead-manager.git,571,4,4,Java,True,True,True,True,False,0,,False,False,8,0,8,4,master,1.0
74869938,FlashLighter,ajithvgiri/FlashLighter,https://github.com/ajithvgiri/FlashLighter.git,1958,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
118108905,LanChat-Android,0xpulsar/LanChat-Android,https://github.com/0xpulsar/LanChat-Android.git,2978,4,4,Java,True,True,True,True,True,0,,False,False,0,0,0,4,master,1.0
152703018,CicleProgressBar,Vennxu/CicleProgressBar,https://github.com/Vennxu/CicleProgressBar.git,168,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
142705294,nammamysuru,amy6/nammamysuru,https://github.com/amy6/nammamysuru.git,267608,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
129060445,AndroidCleanArchitecture,Thanghand/AndroidCleanArchitecture,https://github.com/Thanghand/AndroidCleanArchitecture.git,244,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
128699707,ScreenAdapter,ReshapeDream/ScreenAdapter,https://github.com/ReshapeDream/ScreenAdapter.git,160,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
125829850,ProjectPanther,lishen19920525/ProjectPanther,https://github.com/lishen19920525/ProjectPanther.git,481,4,4,Java,True,True,True,True,True,0,,False,False,0,0,0,4,master,1.0
123985505,SignApk,theGeekyLad/SignApk,https://github.com/theGeekyLad/SignApk.git,8831,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
167366200,IKnowYourTouch,r0b0tt/IKnowYourTouch,https://github.com/r0b0tt/IKnowYourTouch.git,371,4,4,Java,True,True,True,True,False,0,,False,False,1,0,1,4,master,1.0
241361187,MyOrientation,Yassine-Lafryhi/MyOrientation,https://github.com/Yassine-Lafryhi/MyOrientation.git,7608,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
306540340,mingdx,isoteriktech/mingdx,https://github.com/isoteriktech/mingdx.git,842,4,4,Java,True,True,True,True,True,0,,False,False,0,0,0,4,master,1.0
40094988,multi-event-library,bertrandmartel/multi-event-library,https://github.com/bertrandmartel/multi-event-library.git,104,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
32931916,notesSyncAdapter,sebastienrouif/notesSyncAdapter,https://github.com/sebastienrouif/notesSyncAdapter.git,1768,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
46199717,MarqueeTextView,zhangxiaofan918/MarqueeTextView,https://github.com/zhangxiaofan918/MarqueeTextView.git,432,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
44672902,android-support-v7-palette-example,nitiwari-dev/android-support-v7-palette-example,https://github.com/nitiwari-dev/android-support-v7-palette-example.git,396,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
55369696,android-music-client,melledijkstra/android-music-client,https://github.com/melledijkstra/android-music-client.git,1168,4,4,Java,True,True,True,True,False,0,,False,False,1,0,1,4,master,1.0
56910643,Quake-1-Android-Port-QI4A,poVoq/Quake-1-Android-Port-QI4A,https://github.com/poVoq/Quake-1-Android-Port-QI4A.git,0,4,4,Java,False,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
20012453,uwaterloo-api,christiandeange/uwaterloo-api,https://github.com/christiandeange/uwaterloo-api.git,5823,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
105539951,SAM-Connect-Android-App-College-Project,Alok255/SAM-Connect-Android-App-College-Project,https://github.com/Alok255/SAM-Connect-Android-App-College-Project.git,21913,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
99665650,basicapp,qiaop/basicapp,https://github.com/qiaop/basicapp.git,148,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
102843107,Android-Validator,harpzzz/Android-Validator,https://github.com/harpzzz/Android-Validator.git,150,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
65937622,quotes,srgtrujillo/quotes,https://github.com/srgtrujillo/quotes.git,317,4,4,Java,True,True,True,True,False,0,,False,False,4,0,4,4,master,1.0
94794978,Othello-Game,pradhumangoyal/Othello-Game,https://github.com/pradhumangoyal/Othello-Game.git,714,4,4,Java,True,True,True,True,False,0,,False,False,3,0,3,4,master,1.0
83283740,Architecture,talenguyen/Architecture,https://github.com/talenguyen/Architecture.git,365,4,4,Java,True,True,True,True,False,0,,False,False,1,0,1,4,master,1.0
83503694,ShadowKit-Android,wonderkiln/ShadowKit-Android,https://github.com/wonderkiln/ShadowKit-Android.git,140,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
68968775,moviest,paulofernando/moviest,https://github.com/paulofernando/moviest.git,24038,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
122709212,EasySql,panyiho/EasySql,https://github.com/panyiho/EasySql.git,173,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
121958823,fall-detection-app,dimitrisraptis96/fall-detection-app,https://github.com/dimitrisraptis96/fall-detection-app.git,15897,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
182210926,CurrencyConversionApp-android,akueisara/CurrencyConversionApp-android,https://github.com/akueisara/CurrencyConversionApp-android.git,279,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
180931053,LearnAndroid,cncsl/LearnAndroid,https://github.com/cncsl/LearnAndroid.git,857,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
180010099,sendgrid-android,oluwatayo/sendgrid-android,https://github.com/oluwatayo/sendgrid-android.git,148,4,4,Java,True,True,True,True,False,0,,False,False,1,0,1,4,master,1.0
168319069,android_personaltrainer,cagatayozata/android_personaltrainer,https://github.com/cagatayozata/android_personaltrainer.git,242,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
372983763,react-native-crash-tester,cwhenderson20/react-native-crash-tester,https://github.com/cwhenderson20/react-native-crash-tester.git,428,4,4,Java,True,False,True,False,False,0,,False,False,1,0,1,4,master,1.0
325734199,POTHOLE-DETECTION-AND-MANAGMENT,shantanu-RaTHOR/POTHOLE-DETECTION-AND-MANAGMENT,https://github.com/shantanu-RaTHOR/POTHOLE-DETECTION-AND-MANAGMENT.git,10267,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
151422651,javapoet-android,lofiwang/javapoet-android,https://github.com/lofiwang/javapoet-android.git,219,4,4,Java,True,True,True,True,True,0,,False,False,0,0,0,4,master,1.0
138314409,JobFinder,MoezBaccouche/JobFinder,https://github.com/MoezBaccouche/JobFinder.git,6990,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
60982205,File-Search-Animation,SabagRonen/File-Search-Animation,https://github.com/SabagRonen/File-Search-Animation.git,451,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
98768515,Ailgol,luissantiagodev/Ailgol,https://github.com/luissantiagodev/Ailgol.git,273443,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
98946882,JPush-Android,jinchim/JPush-Android,https://github.com/jinchim/JPush-Android.git,146,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
111653099,ANDROID-MVVM-Boilerplate-project,nbadiganti/ANDROID-MVVM-Boilerplate-project,https://github.com/nbadiganti/ANDROID-MVVM-Boilerplate-project.git,173,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
107530464,staggered-grid-recyclerview,mobileappsvn/staggered-grid-recyclerview,https://github.com/mobileappsvn/staggered-grid-recyclerview.git,134,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
106820714,ActivityApp,anna0207/ActivityApp,https://github.com/anna0207/ActivityApp.git,125,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
70440430,Android_BLE,lovedabaozi/Android_BLE,https://github.com/lovedabaozi/Android_BLE.git,114,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
80067549,Blitz,TieToGather/Blitz,https://github.com/TieToGather/Blitz.git,511,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
90579596,AndroidUtils,guohaiyang1992/AndroidUtils,https://github.com/guohaiyang1992/AndroidUtils.git,19161,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
85479334,doit,xihuxiaolongren/doit,https://github.com/xihuxiaolongren/doit.git,8152,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
93437489,coderkanRESTful,coderkan/coderkanRESTful,https://github.com/coderkan/coderkanRESTful.git,2498,4,4,Java,True,True,True,True,False,0,,False,False,1,0,1,4,master,1.0
122752342,SelectorView-Android,emilioscy/SelectorView-Android,https://github.com/emilioscy/SelectorView-Android.git,3356,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
217648893,swaad,brihijoshi/swaad,https://github.com/brihijoshi/swaad.git,54266,4,4,Java,True,True,True,True,False,0,,False,False,9,0,9,4,master,1.0
248411286,DataDriven-AndroidStudio,asengsaragih/DataDriven-AndroidStudio,https://github.com/asengsaragih/DataDriven-AndroidStudio.git,31,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
263525565,spasic-app,koha13/spasic-app,https://github.com/koha13/spasic-app.git,5224,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
252959233,Wordpress-rest-api-app,iamarbaazkhan/Wordpress-rest-api-app,https://github.com/iamarbaazkhan/Wordpress-rest-api-app.git,152,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
304610962,SocialDistance-Android,KhamphoneSomsanid/SocialDistance-Android,https://github.com/KhamphoneSomsanid/SocialDistance-Android.git,1054,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
336217619,MusicCatch,StickPoint/MusicCatch,https://github.com/StickPoint/MusicCatch.git,25167,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
395285779,BMI-Estimator,hrincredible007/BMI-Estimator,https://github.com/hrincredible007/BMI-Estimator.git,310,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
225097634,shibbyapp,kraowx/shibbyapp,https://github.com/kraowx/shibbyapp.git,804,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
273663048,MsgGo,yztz/MsgGo,https://github.com/yztz/MsgGo.git,25046,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
44075625,EarthViewLiveWallpaper,alecananian/EarthViewLiveWallpaper,https://github.com/alecananian/EarthViewLiveWallpaper.git,1600,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
20321968,SnakesAndLadders,yamin-elmakis/SnakesAndLadders,https://github.com/yamin-elmakis/SnakesAndLadders.git,3372,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
24288959,News-Feed-L,paradite/News-Feed-L,https://github.com/paradite/News-Feed-L.git,512,4,4,Java,True,True,True,True,False,0,,False,False,7,0,7,4,master,1.0
106132526,GiphyLibrary,muehlemann/GiphyLibrary,https://github.com/muehlemann/GiphyLibrary.git,192,4,4,Java,True,True,True,True,False,0,,False,False,1,0,1,4,master,1.0
107099101,AndroidWizard,jamesgathu/AndroidWizard,https://github.com/jamesgathu/AndroidWizard.git,2820,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
79058171,SMS-Backup,GarrettBeatty/SMS-Backup,https://github.com/GarrettBeatty/SMS-Backup.git,4433,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
89478496,ToSee,jiayangchen/ToSee,https://github.com/jiayangchen/ToSee.git,4580,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
96709037,android-FirebasePagerAdapter,power7714/android-FirebasePagerAdapter,https://github.com/power7714/android-FirebasePagerAdapter.git,15,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
74285876,SlideLayout,zpauly/SlideLayout,https://github.com/zpauly/SlideLayout.git,19690,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
81398138,kiss-utils,javayhu/kiss-utils,https://github.com/javayhu/kiss-utils.git,429,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
101630086,RSA-android,itvincent-git/RSA-android,https://github.com/itvincent-git/RSA-android.git,81,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
136784549,StagWay,NacerSebtiMS/StagWay,https://github.com/NacerSebtiMS/StagWay.git,132,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
117452133,collgeapp,Anasmp/collgeapp,https://github.com/Anasmp/collgeapp.git,129,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
202336613,EjadaOrderSystem,AhmedMaghawry/EjadaOrderSystem,https://github.com/AhmedMaghawry/EjadaOrderSystem.git,370,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
237272239,Coffee_for_eGlu,uditbhaskar/Coffee_for_eGlu,https://github.com/uditbhaskar/Coffee_for_eGlu.git,135,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
282035181,Mnem2Hex,sahq-azhar/Mnem2Hex,https://github.com/sahq-azhar/Mnem2Hex.git,14,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
275456870,covid-1984,MauroEldritch/covid-1984,https://github.com/MauroEldritch/covid-1984.git,64597,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
58515934,FrameTextView,hatewx/FrameTextView,https://github.com/hatewx/FrameTextView.git,1439,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
37080201,AES-Encryption,abdullahselek/AES-Encryption,https://github.com/abdullahselek/AES-Encryption.git,123,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
16049115,iesp,Flowdalic/iesp,https://github.com/Flowdalic/iesp.git,9,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
93355648,QuickNews,Abhey/QuickNews,https://github.com/Abhey/QuickNews.git,606,4,4,Java,True,True,True,True,True,0,,False,False,1,0,1,4,master,1.0
81006719,deep-link-tester,andmar1x/deep-link-tester,https://github.com/andmar1x/deep-link-tester.git,29438,4,4,Java,True,True,True,False,False,0,,False,False,0,0,0,4,master,1.0
88298939,ColoredSwipeRefreshLayout,banasiak/ColoredSwipeRefreshLayout,https://github.com/banasiak/ColoredSwipeRefreshLayout.git,59,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
90648539,contacts-search-android,amit-upadhyay-IT/contacts-search-android,https://github.com/amit-upadhyay-IT/contacts-search-android.git,162,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
316407776,robot-recharge,TheLogicMaster/robot-recharge,https://github.com/TheLogicMaster/robot-recharge.git,44272,5,5,Java,True,True,True,True,True,0,,False,False,0,0,0,5,master,1.0
352111061,Tenshi,Tenshiorg/Tenshi,https://github.com/Tenshiorg/Tenshi.git,1093,5,5,Java,True,False,True,True,False,0,,False,False,1,0,1,5,kohai,1.0
111833735,progress-layouts,mReady/progress-layouts,https://github.com/mReady/progress-layouts.git,1065,5,5,Java,True,False,True,False,False,0,,False,False,0,0,0,5,master,1.0
298374555,pdftron-react-and-react-native-sample,PDFTron/pdftron-react-and-react-native-sample,https://github.com/PDFTron/pdftron-react-and-react-native-sample.git,289,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
267540438,BaseContainerAdapter,weimingjue/BaseContainerAdapter,https://github.com/weimingjue/BaseContainerAdapter.git,182,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
376620445,dice-out-android-game,ShinuMathew/dice-out-android-game,https://github.com/ShinuMathew/dice-out-android-game.git,2678,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
177013804,i-RevNet-android,xuanyuzhou98/i-RevNet-android,https://github.com/xuanyuzhou98/i-RevNet-android.git,548,5,5,Java,True,True,True,True,False,0,,False,False,4,0,4,5,master,1.0
388005498,QQplug,342535324/QQplug,https://github.com/342535324/QQplug.git,2655,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,main,1.0
392404335,DidYouFeelIt,priyanshujain2341/DidYouFeelIt,https://github.com/priyanshujain2341/DidYouFeelIt.git,99,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
274633136,ndk-capi-hello-world,nkh-lab/ndk-capi-hello-world,https://github.com/nkh-lab/ndk-capi-hello-world.git,152,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
101072475,RxMQTTClient,ministryofprogramming/RxMQTTClient,https://github.com/ministryofprogramming/RxMQTTClient.git,162,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
392411960,QuakeReport,priyanshujain2341/QuakeReport,https://github.com/priyanshujain2341/QuakeReport.git,115,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
381759302,tasks,XomaDev/tasks,https://github.com/XomaDev/tasks.git,357,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,Master,1.0
346182756,Android-Projects,musaerenberk/Android-Projects,https://github.com/musaerenberk/Android-Projects.git,1581,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,main,1.0
343873187,Listenbee,stelladk/Listenbee,https://github.com/stelladk/Listenbee.git,68541,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
273663048,MsgGo,yztz/MsgGo,https://github.com/yztz/MsgGo.git,25046,5,5,Java,True,True,True,True,False,1,,False,False,0,1,0,5,master,1.0
147480704,android-quiz,stephyswe/android-quiz,https://github.com/stephyswe/android-quiz.git,485,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
201876466,E-receipt,SatyamSoni23/E-receipt,https://github.com/SatyamSoni23/E-receipt.git,74318,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
247397345,RebootManager,rx1310/RebootManager,https://github.com/rx1310/RebootManager.git,610,5,5,Java,True,False,True,False,False,0,,False,False,0,0,0,5,master,1.0
378692811,Instagram-Clone,nisaefendioglu/Instagram-Clone,https://github.com/nisaefendioglu/Instagram-Clone.git,509,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,main,1.0
342776399,Game25,RahimHakimov/Game25,https://github.com/RahimHakimov/Game25.git,20551,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
256512265,fiskaly-sdk-java,fiskaly/fiskaly-sdk-java,https://github.com/fiskaly/fiskaly-sdk-java.git,303,5,5,Java,True,True,True,True,False,0,,False,False,10,0,10,5,master,1.0
201284018,WorkerManager,vishalroygeek/WorkerManager,https://github.com/vishalroygeek/WorkerManager.git,4700,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
260893244,dicoding-bfaa,geshtng/dicoding-bfaa,https://github.com/geshtng/dicoding-bfaa.git,9128,5,5,Java,True,True,True,True,False,0,,False,False,0,0,0,5,master,1.0
232165875,dbikes-planner,oisinq/dbikes-planner,https://github.com/oisinq/dbikes-planner.git,205376,5,5,Java,True,True,True,True,False,0,,False,False,16,0,16,5,master,1.0
323069427,AnkursBucketList,AnkurTambe/AnkursBucketList,https://github.com/AnkurTambe/AnkursBucketList.git,2449,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
81853220,android-app,ReCodEx/android-app,https://github.com/ReCodEx/android-app.git,2210,4,4,Java,True,True,True,False,False,0,,False,False,1,0,1,4,master,1.0
204501263,MediaPlayer,11zon/MediaPlayer,https://github.com/11zon/MediaPlayer.git,133,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
352709379,LockScreen,EmanueleDeSantis/LockScreen,https://github.com/EmanueleDeSantis/LockScreen.git,19387,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
323059637,BMICalculator,AnkurTambe/BMICalculator,https://github.com/AnkurTambe/BMICalculator.git,420,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
326963688,QuizApp,AnkurTambe/QuizApp,https://github.com/AnkurTambe/QuizApp.git,359,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
307691847,Watch-Next,callebdev/Watch-Next,https://github.com/callebdev/Watch-Next.git,17417,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
168476886,GLAUFirewallAuthenticator,balanikaran/GLAUFirewallAuthenticator,https://github.com/balanikaran/GLAUFirewallAuthenticator.git,10566,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
276080795,proview-sample-android,talview/proview-sample-android,https://github.com/talview/proview-sample-android.git,4890,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
378049974,Google-Play-Asset-Delivery-Sample,Mindinventory/Google-Play-Asset-Delivery-Sample,https://github.com/Mindinventory/Google-Play-Asset-Delivery-Sample.git,263,4,4,Java,True,True,True,True,False,0,,False,False,1,0,1,4,main,1.0
323070019,AnkursPortfolioApp,AnkurTambe/AnkursPortfolioApp,https://github.com/AnkurTambe/AnkursPortfolioApp.git,679,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
4796314,podplayer,mamewotoko/podplayer,https://github.com/mamewotoko/podplayer.git,9874,4,4,Java,True,True,True,True,True,0,,False,False,1,0,1,4,master,1.0
298225298,seapp,matthewrossi/seapp,https://github.com/matthewrossi/seapp.git,12629,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
129972128,button-merchant-android,button/button-merchant-android,https://github.com/button/button-merchant-android.git,2531,4,4,Java,True,False,False,False,True,0,,False,False,0,0,0,4,master,1.0
328765286,Android-Api-Usage,zhtcnkaraca/Android-Api-Usage,https://github.com/zhtcnkaraca/Android-Api-Usage.git,5411,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
280669891,BLOOD-BANK-APP,abdulbasitha/BLOOD-BANK-APP,https://github.com/abdulbasitha/BLOOD-BANK-APP.git,9132,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
384077955,JavaCV-FaceDetect,shenbengit/JavaCV-FaceDetect,https://github.com/shenbengit/JavaCV-FaceDetect.git,14064,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
375829058,Android-simple-MVI-pattern-with-MVP-MVVM-collaboration,saksham24/Android-simple-MVI-pattern-with-MVP-MVVM-collaboration,https://github.com/saksham24/Android-simple-MVI-pattern-with-MVP-MVVM-collaboration.git,261,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
355520255,Tasks_ToDoList_App,deepdhar/Tasks_ToDoList_App,https://github.com/deepdhar/Tasks_ToDoList_App.git,474,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
408230460,display-name-view,memishood/display-name-view,https://github.com/memishood/display-name-view.git,1197,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
328109291,Instagram-App,shahzadansari/Instagram-App,https://github.com/shahzadansari/Instagram-App.git,1034,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
306004114,code-scanner,czlucius/code-scanner,https://github.com/czlucius/code-scanner.git,12171,4,4,Java,True,True,True,True,False,0,,False,False,5,0,5,4,main,1.0
31183249,SDOViewer,marcopar/SDOViewer,https://github.com/marcopar/SDOViewer.git,80202,4,4,Java,True,True,True,False,False,0,,False,False,0,0,0,4,master,1.0
321016973,android-woocommerce-sdk,amir-shiati/android-woocommerce-sdk,https://github.com/amir-shiati/android-woocommerce-sdk.git,239,4,4,Java,True,True,True,True,False,0,,False,False,1,0,1,4,master,1.0
62951834,expenses,luankevinferreira/expenses,https://github.com/luankevinferreira/expenses.git,1002,4,4,Java,True,True,True,True,True,0,,False,False,11,0,11,4,master,1.0
156123496,androidx-github,syslogic/androidx-github,https://github.com/syslogic/androidx-github.git,996,4,4,Java,True,False,True,False,False,0,,False,False,0,0,0,4,master,1.0
337552165,squatch-android,saasquatch/squatch-android,https://github.com/saasquatch/squatch-android.git,239,4,4,Java,True,False,True,True,False,0,,False,False,1,0,1,4,main,1.0
347910735,Mandoline,resess/Mandoline,https://github.com/resess/Mandoline.git,110732,4,4,Java,True,True,True,True,False,1,,False,False,0,1,0,4,master,1.0
80959848,MapPagerView,turo/MapPagerView,https://github.com/turo/MapPagerView.git,2088,4,4,Java,True,False,True,True,True,0,,False,False,0,0,0,4,develop,1.0
161125813,android-fast-dialog,eneskarpuzoglu/android-fast-dialog,https://github.com/eneskarpuzoglu/android-fast-dialog.git,74014,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,master,1.0
325533722,pose_estimation_android_app,nevinbaiju/pose_estimation_android_app,https://github.com/nevinbaiju/pose_estimation_android_app.git,207224,4,4,Java,True,True,True,True,False,0,,False,False,0,0,0,4,main,1.0
